Edad,Genero,Peso (kg),Altura (m),Maximo_LATIDOS_POR_MINUTO,Promedio_LATIDOS_POR_MINUTO,Reposo_LATIDOS_POR_MINUTO,Duracion_Sesion (horas),Calorias_Quemadas,Tipo_Entrenamiento,Porcentaje_Grasa,Agua (litros),Frecuencia (dias/semanal),Nivel_Experiencia,Indice_De_Masa_Corporal
58,Female,"61,5","1,52",168,143,51,"0,93","1125,3",HIIT,289921656666821000%,"2,6",3,1,"26,6"
58,Female,"45,9","1,67",187,129,70,"1,28","1229,8",Cardio,1612997302653760000%,"1,81",4,2,"16,5"
58,Male,"55,2","1,99",170,126,70,"1,13","1221,4",Strength,171212242959038000%,3,3,2,"13,9"
58,Male,"75,8","1,67",186,153,65,"1,06","1145,8",Strength,249126789404229000%,"1,82",3,2,"27,2"
58,Female,"46,6","1,67",187,129,70,"1,28","920,1",Yoga,201172409567325000%,"1,79",4,2,"16,7"
58,Female,"109,4","1,91",198,156,56,"1,49","1071,9",Yoga,302647276887190000%,"2,19",3,2,"30,0"
58,Female,"59,4","1,58",166,165,56,"1,98","2316,6",Strength,2212006186005530000%,"2,7",4,3,"23,8"
58,Female,"59,5","1,58",166,165,56,"1,96","2293,2",Strength,2588104658122890000%,"2,7",4,3,"23,8"
58,Female,"121,0","1,89",165,134,58,"1,13","1363,6",HIIT,3334576169693440000%,"3,6",3,1,"33,9"
58,Female,"108,7","1,91",198,156,56,"1,51","1632,2",Strength,312285496436963000%,"2,2",3,2,"29,8"
58,Male,"78,2","1,62",185,148,52,"0,99","951,2",Cardio,2751345505518980000%,"1,99",4,2,"29,8"
58,Female,"82,2","1,87",171,143,55,"1,57","1838,3",Strength,231824795816457000%,"3,48",4,3,"23,5"
58,Female,"59,4","1,59",166,165,56,"1,98","2320,2",Strength,2373052649782610000%,"2,72",4,3,"23,5"
58,Male,"43,9","1,75",180,160,73,"1,39","1376,1",Strength,1951629818879670000%,"1,71",2,1,"14,3"
58,Male,"90,0","1,71",199,150,55,"0,9","1089,0",HIIT,2849175180253490000%,"2,11",2,1,"30,8"
58,Female,"59,9","1,58",166,165,56,"1,97","2048,8",Cardio,239343157001037000%,"2,69",4,3,"24,0"
58,Female,"82,1","1,87",171,143,55,"1,57","2245,1",HIIT,2482603404250280000%,"3,51",4,3,"23,5"
58,Male,"63,0","1,79",176,155,73,"1,58","1233,4",Yoga,217775505452485000%,"2,68",4,3,"19,7"
58,Male,"75,2","1,75",193,137,58,"1,1","1091,0",Strength,237791485561107000%,"2,9",2,1,"24,6"
58,Female,"74,9","1,75",193,137,58,"1,1","1326,2",HIIT,216626118166060000%,"2,91",2,1,"24,5"
58,Male,"59,9","1,58",166,165,56,"1,98","2060,8",Cardio,22993570970436800%,"2,72",4,3,"24,0"
58,Female,"74,5","1,68",173,159,60,"1,04","748,2",Yoga,2877151101417020000%,"1,98",4,2,"26,4"
58,Male,"58,2","1,66",172,161,60,"1,21","1462,8",HIIT,2248798295281950000%,"2,9",2,1,"21,1"
58,Female,"51,2","1,79",173,170,52,"1,12","987,4",Cardio,1405339609237350000%,"2,99",3,1,"16,0"
58,Male,"58,3","1,66",172,161,60,"1,2","1186,9",Strength,2362277791935060000%,"2,9",2,1,"21,1"
58,Male,"83,3","1,87",171,143,55,"1,57","1631,5",Cardio,251424561506759000%,"3,5",4,3,"23,8"
58,Female,"65,4","1,63",167,121,53,"1,12","1208,6",Strength,245192557462591000%,"2,01",3,2,"24,6"
58,Female,"76,0","1,78",161,140,63,"1,07","1156,6",Strength,265374640141292000%,"2,51",4,2,"24,0"
58,Female,"108,3","1,91",198,156,56,"1,49","1073,7",Yoga,292984003132842000%,"2,21",3,2,"29,7"
58,Male,"103,1","1,66",172,168,61,"1,34","886,8",Yoga,3500%,"3,09",3,1,"37,4"
58,Female,"90,1","1,72",199,150,55,"0,91","801,5",Cardio,2966401782925520000%,"2,08",2,1,"30,5"
58,Female,"90,3","1,72",199,150,55,"0,9","889,4",Strength,311402291778501000%,"2,12",2,1,"30,5"
58,Female,"44,4","1,57",183,155,59,"1,08","714,1",Yoga,2239624540272210000%,"2,28",3,1,"18,0"
58,Female,"74,5","1,75",193,137,58,"1,09","720,1",Yoga,2387661729758680000%,"2,88",2,1,"24,3"
58,Male,"74,8","1,67",173,159,60,"1,03","1113,3",Strength,254942345483161000%,2,4,2,"26,8"
58,Female,"102,5","1,66",172,168,61,"1,34","1178,1",Cardio,343727425348532000%,"3,11",3,1,"37,2"
58,Female,"50,0","1,67",191,125,72,"1,39","1000,0",Yoga,2201602693381500000%,"2,3",4,2,"17,9"
58,Female,"66,1","1,75",169,128,57,"0,63","623,7",Strength,2461378618986460000%,"1,81",2,1,"21,6"
58,Female,"109,6","1,75",181,168,54,"1,01","999,0",Strength,3500%,"2,7",2,1,"35,8"
58,Male,"103,5","1,66",172,168,61,"1,32","1308,0",Strength,3500%,"3,1",3,1,"37,5"
58,Male,"46,5","1,67",187,129,70,"1,27","1372,7",Strength,2190399936113150000%,"1,8",4,2,"16,7"
58,Male,"109,5","1,91",198,156,56,"1,48","1064,7",Yoga,3500%,"2,21",3,2,"30,0"
58,Female,"58,1","1,66",172,161,60,"1,21","799,3",Yoga,2410833758729930000%,"2,91",2,1,"21,1"
58,Male,"64,3","1,63",167,121,53,"1,13","813,6",Yoga,266501008001899000%,2,3,2,"24,2"
58,Female,"45,9","1,67",187,129,70,"1,27","1219,2",Cardio,2046733249615770000%,"1,81",4,2,"16,5"
58,Male,"109,3","1,75",181,168,54,"1,01","668,4",Yoga,328992999592071000%,"2,7",2,1,"35,7"
58,Female,"74,7","1,68",173,159,60,"1,04","749,4",Yoga,2844443977406880000%,"1,99",4,2,"26,5"
58,Female,"49,8","1,67",191,125,72,"1,37","1811,4",HIIT,227712396485772000%,"2,3",4,2,"17,9"
58,Female,"58,2","1,66",172,161,60,"1,21","1462,8",HIIT,231812959249087000%,"2,9",2,1,"21,1"
58,Male,"66,3","1,75",169,128,57,"0,63","555,4",Cardio,2609418664070080000%,"1,77",2,1,"21,7"
58,Male,"90,8","1,72",199,149,55,"0,9","790,6",Cardio,304629373317498000%,"2,1",2,1,"30,7"
58,Female,"46,6","1,67",187,129,70,"1,27","1217,2",Cardio,210819069199585000%,"1,79",4,2,"16,7"
58,Male,"50,5","1,67",191,125,72,"1,38","994,4",Yoga,2126512013520970000%,"2,29",4,2,"18,1"
58,Male,"66,8","1,75",169,128,57,"0,65","428,6",Yoga,2832714964702380000%,"1,8",2,1,"21,8"
58,Male,"63,3","1,78",176,154,73,"1,58","1643,2",Cardio,2195624191689660000%,"2,69",4,3,"20,0"
58,Male,"90,2","1,72",199,150,55,"0,89","781,8",Cardio,3410451339432900000%,"2,09",2,1,"30,5"
58,Male,"82,5","1,87",171,143,55,"1,58","2264,6",HIIT,269412565916586000%,"3,49",4,3,"23,6"
58,Male,"56,1","1,7",170,122,57,"0,74","732,6",Strength,247283953522121000%,"2,7",2,1,"19,4"
58,Male,"109,0","1,91",198,156,56,"1,49","1071,0",Yoga,291852485576505000%,"2,21",3,2,"29,9"
58,Male,"59,3","1,58",166,165,56,"1,97","2304,9",Strength,272719992588223000%,"2,69",4,3,"23,8"
58,Female,"52,4","1,79",173,169,52,"1,12","1351,5",HIIT,1923831201789650000%,"2,99",3,1,"16,4"
58,Male,"109,6","1,91",198,156,56,"1,48","1952,0",HIIT,3235579179518670000%,"2,21",3,2,"30,1"
58,Female,"51,3","1,79",173,169,52,"1,12","740,5",Yoga,2035064667435240000%,3,3,1,"16,0"
58,Male,"74,8","1,78",161,140,63,"1,05","756,6",Yoga,254047239285652000%,"2,51",4,2,"23,6"
58,Female,"75,0","1,69",175,162,53,"1,28","1688,2",HIIT,2660900154239330000%,"2,3",4,2,"26,3"
58,Male,"56,3","1,7",170,122,57,"0,75","657,6",Cardio,214036548194186000%,"2,69",2,1,"19,5"
58,Female,"58,4","1,66",172,161,60,"1,21","1197,9",Strength,242470689163629000%,"2,88",2,1,"21,2"
58,Female,"90,9","1,72",199,150,55,"0,89","781,8",Cardio,326512446058884000%,"2,09",2,1,"30,7"
58,Female,"46,1","1,67",187,129,70,"1,29","1393,2",Strength,209373397677388000%,"1,8",4,2,"16,5"
58,Male,"66,5","1,63",167,121,53,"1,13","1491,6",HIIT,239586588494388000%,"2,01",3,2,"25,0"
58,Female,"59,8","1,58",166,165,56,"1,97","2297,8",Strength,220149580387005000%,"2,72",4,3,"24,0"
58,Male,"109,5","1,91",198,156,56,"1,49","1431,6",Cardio,3071567850527690000%,"2,18",3,2,"30,0"
58,Male,"82,0","1,87",171,143,55,"1,57","1835,5",Strength,260963068864284000%,"3,5",4,3,"23,5"
58,Male,"66,0","1,75",169,128,57,"0,63","554,4",Cardio,263119732876937000%,"1,79",2,1,"21,6"
58,Male,"56,3","1,7",170,122,57,"0,73","642,4",Cardio,221326164443327000%,"2,69",2,1,"19,5"
58,Female,"66,8","1,74",169,128,57,"0,63","415,8",Yoga,208980132521284000%,"1,76",2,1,"22,1"
58,Male,"52,4","1,79",173,169,52,"1,12","987,4",Cardio,1977144498526590000%,"3,02",3,1,"16,3"
58,Male,"45,6","1,68",187,129,70,"1,27","1676,4",HIIT,1671537312372080000%,"1,82",4,2,"16,2"
58,Male,"66,1","1,75",169,128,57,"0,61","536,8",Cardio,208906539042427000%,"1,8",2,1,"21,6"
58,Female,"44,1","1,57",183,154,59,"1,08","710,9",Yoga,180954065145967000%,"2,3",3,1,"17,9"
58,Male,"46,5","1,67",187,129,70,"1,28","1381,3",Strength,203357119753989000%,"1,78",4,2,"16,7"
58,Female,"108,8","1,75",181,168,54,1,"658,8",Yoga,342376576866222000%,"2,7",2,1,"35,5"
58,Male,"82,2","1,87",171,144,55,"1,56","1623,7",Cardio,233116410436046000%,"3,48",4,3,"23,5"
58,Male,"49,7","1,67",191,125,72,"1,37","1477,1",Strength,2057395133960980000%,"2,32",4,2,"17,8"
58,Female,"56,1","1,7",170,121,57,"0,75","495,5",Yoga,20309621878222100%,"2,7",2,1,"19,4"
58,Female,"82,4","1,87",171,143,55,"1,56","2229,1",HIIT,2685780517511630000%,"3,5",4,3,"23,6"
58,Female,"56,0","1,7",170,121,57,"0,73","723,4",Strength,2453934447291450000%,"2,68",2,1,"19,4"
58,Female,"66,3","1,75",169,128,57,"0,62","408,8",Yoga,240829177866955000%,"1,81",2,1,"21,6"
58,Male,"108,5","1,91",198,156,56,"1,49","1606,5",Strength,3316234599353710000%,"2,21",3,2,"29,7"
58,Female,"52,2","1,79",173,169,52,"1,12","1354,0",HIIT,18786231219827600%,3,3,1,"16,3"
58,Female,"46,4","1,67",187,129,70,"1,28","923,9",Yoga,233003143824426000%,"1,82",4,2,"16,7"
58,Female,"46,1","1,67",187,129,70,"1,29","929,6",Yoga,1885583712595910000%,"1,82",4,2,"16,5"
58,Female,"56,3","1,7",170,122,57,"0,74","893,8",HIIT,246719352893075000%,"2,7",2,1,"19,5"
58,Female,"82,7","1,87",171,143,55,"1,56","2232,5",HIIT,2371576781786720000%,"3,51",4,3,"23,6"
58,Male,"74,0","1,69",175,162,53,"1,28","1229,8",Cardio,2835919308719230000%,"2,3",4,2,"25,9"
58,Female,"58,9","1,59",166,165,56,"1,95","2274,5",Strength,231257004766609000%,"2,7",4,3,"23,3"
58,Male,"51,8","1,79",173,169,52,"1,12","737,9",Yoga,1961872958676190000%,"3,01",3,1,"16,2"
58,Male,"67,3","1,75",169,127,57,"0,63","623,1",Strength,202343196785228000%,"1,81",2,1,"22,0"
58,Male,"82,5","1,87",171,143,55,"1,56","2234,2",HIIT,262926571169042000%,"3,51",4,3,"23,6"
58,Female,"59,3","1,58",166,165,56,"1,97","1539,0",Yoga,24502393633798200%,"2,71",4,3,"23,7"
58,Female,"56,6","1,7",170,122,57,"0,74","733,3",Strength,218202623023837000%,"2,71",2,1,"19,6"
58,Male,"62,4","1,78",176,154,73,"1,59","2272,0",HIIT,2274326885472950000%,"2,68",4,3,"19,7"
58,Female,"76,1","1,78",161,140,63,"1,05","1005,5",Cardio,241151397772927000%,"2,52",4,2,"24,0"
58,Male,"45,3","1,67",187,129,70,"1,28","920,8",Yoga,256085264679198000%,"1,78",4,2,"16,3"
58,Male,"75,4","1,69",175,162,53,"1,28","1381,3",Strength,2387161745992110000%,"2,29",4,2,"26,4"
58,Female,"74,5","1,68",173,160,60,"1,03","743,5",Yoga,294496976834459000%,2,4,2,"26,4"
58,Female,"82,1","1,87",171,143,55,"1,57","1836,9",Strength,2298598844992270000%,"3,5",4,3,"23,5"
58,Male,"59,3","1,58",166,165,56,"1,97","2052,0",Cardio,283730775466360000%,"2,7",4,3,"23,7"
58,Male,"49,0","1,67",191,125,72,"1,37","1808,4",HIIT,195079724112109000%,"2,3",4,2,"17,6"
58,Male,"90,1","1,72",199,150,55,"0,9","892,6",Strength,330085706879895000%,"2,09",2,1,"30,5"
58,Male,"50,2","1,67",191,125,72,"1,38","1491,6",Strength,203263993001025000%,"2,29",4,2,"18,0"
58,Female,"65,7","1,63",167,121,53,"1,13","1492,8",HIIT,2448659404075630000%,2,3,2,"24,7"
58,Female,"90,7","1,72",199,149,55,"0,91","900,9",Strength,3113419790523510000%,"2,1",2,1,"30,7"
58,Male,"109,6","1,75",181,168,54,1,"879,2",Cardio,3500%,"2,69",2,1,"35,8"
58,Male,"74,0","1,75",193,137,58,"1,09","1081,1",Strength,2754988187590410000%,"2,89",2,1,"24,2"
58,Male,"74,2","1,76",193,137,58,"1,08","950,4",Cardio,2677098496236650000%,"2,89",2,1,"24,0"
58,Female,"57,1","1,7",170,122,57,"0,74","650,0",Cardio,2093241487008380000%,"2,7",2,1,"19,8"
58,Female,"49,7","1,67",191,125,72,"1,38","1491,6",Strength,1590570370313610000%,"2,28",4,2,"17,8"
58,Male,"45,5","1,67",187,129,70,"1,28","920,1",Yoga,17645871706824500%,"1,81",4,2,"16,3"
58,Male,"75,0","1,69",175,162,53,"1,28","1226,8",Cardio,280735288007982000%,"2,31",4,2,"26,3"
58,Male,"58,6","1,66",172,161,60,"1,21","1465,4",HIIT,249926260603572000%,"2,9",2,1,"21,3"
58,Male,"62,3","1,78",176,154,73,"1,57","1836,9",Strength,2053061695899300%,"2,71",4,3,"19,7"
58,Female,"45,2","1,67",187,130,70,"1,27","1369,3",Strength,201433951832356000%,"1,8",4,2,"16,2"
58,Male,"56,7","1,7",170,122,57,"0,73","643,6",Cardio,208830899512457000%,"2,69",2,1,"19,6"
58,Female,"43,6","1,57",183,155,59,"1,08","713,5",Yoga,217569432025813000%,"2,32",3,1,"17,7"
58,Male,"66,1","1,75",169,128,57,"0,64","422,4",Yoga,251654363160210000%,"1,79",2,1,"21,6"
58,Male,"56,5","1,7",170,122,57,"0,74","488,4",Yoga,2342739183149320000%,"2,71",2,1,"19,6"
58,Female,"63,0","1,78",176,154,73,"1,59","2275,5",HIIT,2033801541471470000%,"2,68",4,3,"19,9"
58,Female,"74,3","1,75",193,137,58,"1,09","1320,1",HIIT,253052274527322000%,"2,91",2,1,"24,3"
58,Male,"102,6","1,66",173,168,61,"1,32","870,4",Yoga,3500%,"3,09",3,1,"37,2"
58,Female,"109,6","1,91",198,156,56,"1,49","1071,9",Yoga,300612393162661000%,"2,2",3,2,"30,1"
58,Female,"63,2","1,78",176,154,73,"1,57","1841,1",Strength,1973121414859890000%,"2,71",4,3,"19,9"
58,Female,"52,0","1,79",173,169,52,"1,12","982,9",Cardio,198039980865618000%,"3,01",3,1,"16,2"
58,Female,"45,8","1,67",187,129,70,"1,28","1231,9",Cardio,1815060100724340000%,"1,8",4,2,"16,4"
58,Male,"59,3","1,58",166,165,56,"1,96","2036,8",Cardio,24851080936441700%,"2,69",4,3,"23,7"
58,Male,"50,4","1,67",191,125,72,"1,39","1500,0",Strength,237389499223230000%,"2,29",4,2,"18,1"
58,Male,"65,7","1,75",169,128,57,"0,62","408,8",Yoga,2412043574470190000%,"1,81",2,1,"21,5"
58,Male,"65,0","1,63",167,121,53,"1,11","1466,4",HIIT,2609882243768040000%,"2,01",3,2,"24,5"
58,Female,"82,3","1,87",171,143,55,"1,57","1222,7",Yoga,253217135260844000%,"3,49",4,3,"23,5"
58,Female,"45,1","1,56",183,155,59,"1,08","1308,0",HIIT,2574289808614150000%,"2,32",3,1,"18,5"
58,Male,"82,2","1,87",171,143,55,"1,58","1847,2",Strength,2607091401377700000%,"3,51",4,3,"23,5"
58,Female,"52,2","1,79",173,169,52,"1,11","1099,9",Strength,2030547983943510000%,3,3,1,"16,3"
58,Female,"74,9","1,75",193,137,58,"1,08","1306,8",HIIT,2675721255031900000%,"2,9",2,1,"24,5"
58,Female,"44,4","1,57",183,155,59,"1,07","705,6",Yoga,227490459242508000%,"2,3",3,1,"18,0"
58,Male,"56,6","1,7",170,122,57,"0,74","732,6",Strength,2023358361543480000%,"2,7",2,1,"19,6"
58,Female,"43,4","1,57",183,155,59,"1,07","1057,4",Strength,2229845520379350000%,"2,3",3,1,"17,6"
58,Female,"65,4","1,63",167,121,53,"1,12","1211,6",Strength,234647101225316000%,2,3,2,"24,6"
58,Female,"45,7","1,67",187,129,70,"1,28","1383,6",Strength,1755271202124810000%,"1,79",4,2,"16,4"
58,Male,"90,0","1,71",199,150,55,"0,9","596,7",Yoga,3352680278762540000%,"2,08",2,1,"30,8"
58,Male,"108,9","1,91",198,156,56,"1,49","1072,8",Yoga,2707040342903000000%,"2,2",3,2,"29,8"
58,Female,"73,9","1,68",173,159,60,"1,03","1114,3",Strength,240470486595839000%,"2,02",4,2,"26,2"
58,Male,"51,7","1,79",173,169,52,"1,12","739,9",Yoga,1847561705058150000%,"3,01",3,1,"16,1"
58,Male,"64,9","1,63",167,121,53,"1,12","1480,9",HIIT,2446245742324000000%,2,3,2,"24,4"
58,Male,"75,4","1,78",161,140,63,"1,05","1006,3",Cardio,249734193305564000%,"2,5",4,2,"23,8"
58,Male,"49,5","1,67",191,125,72,"1,38","1327,0",Cardio,1462634419659410000%,"2,31",4,2,"17,7"
58,Female,"75,1","1,68",173,159,60,"1,03","1358,5",HIIT,2643438494029470000%,"2,01",4,2,"26,6"
58,Male,"75,0","1,78",161,140,63,"1,05","1135,0",Strength,2775925296849960000%,"2,51",4,2,"23,7"
58,Female,"46,1","1,67",187,128,70,"1,29","929,6",Yoga,169733678872747000%,"1,79",4,2,"16,5"
58,Female,"49,3","1,67",191,125,72,"1,37","1479,6",Strength,184211027438704000%,"2,31",4,2,"17,7"
58,Male,"74,4","1,69",175,162,53,"1,29","1704,2",HIIT,2668527490712180000%,"2,29",4,2,"26,0"
58,Male,"75,3","1,68",173,159,60,"1,04","998,4",Cardio,2744282954739010000%,"1,99",4,2,"26,7"
58,Male,"75,4","1,78",161,140,63,"1,05","755,4",Yoga,2478836918970820000%,"2,52",4,2,"23,8"
58,Male,"74,1","1,69",175,162,53,"1,27","1675,0",HIIT,2509854953180690000%,"2,29",4,2,"25,9"
58,Male,"49,2","1,67",191,125,72,"1,38","1324,8",Cardio,1785365493821300000%,"2,3",4,2,"17,6"
58,Female,"50,3","1,67",191,125,72,"1,38","1323,7",Cardio,227724752290291000%,"2,29",4,2,"18,0"
58,Female,"65,8","1,63",167,121,53,"1,11","1065,6",Cardio,2623242473630030000%,"2,01",3,2,"24,8"
58,Female,"74,6","1,75",193,137,58,"1,09","959,2",Cardio,249387807828331000%,"2,89",2,1,"24,4"
58,Male,"66,2","1,75",169,128,57,"0,63","622,6",Strength,2292769120152040000%,"1,8",2,1,"21,6"
58,Female,"51,8","1,79",173,169,52,"1,12","987,4",Cardio,196825067602342000%,"3,01",3,1,"16,2"
58,Female,"74,7","1,75",193,137,58,"1,12","985,6",Cardio,261589994574009000%,"2,89",2,1,"24,4"
58,Female,"108,8","1,75",181,168,54,"1,01","999,9",Strength,329146609424762000%,"2,69",2,1,"35,5"
58,Female,"74,9","1,69",175,163,53,"1,28","1229,8",Cardio,2891941249443730000%,"2,29",4,2,"26,2"
58,Female,"53,1","1,79",173,169,52,"1,11","975,0",Cardio,1691719556556360000%,"3,02",3,1,"16,6"
58,Male,"46,3","1,67",187,129,70,"1,29","929,6",Yoga,2168133146954730000%,"1,81",4,2,"16,6"
58,Male,"46,3","1,67",187,129,70,"1,28","1381,3",Strength,189058025534598000%,"1,82",4,2,"16,6"
58,Female,"103,6","1,66",172,168,61,"1,32","1305,6",Strength,340433293210883000%,"3,09",3,1,"37,6"
58,Female,"66,4","1,75",169,128,57,"0,63","416,2",Yoga,211213730018083000%,"1,78",2,1,"21,7"
58,Male,"65,7","1,75",169,128,57,"0,63","554,9",Cardio,210796453445981000%,"1,81",2,1,"21,5"
58,Female,"82,6","1,87",171,143,55,"1,58","1230,5",Yoga,268623045913142000%,"3,51",4,3,"23,6"
58,Male,"44,4","1,57",183,155,59,"1,09","718,8",Yoga,202161624276162000%,"2,31",3,1,"18,0"
58,Female,"109,5","1,91",198,156,56,"1,49","1073,7",Yoga,319530892917759000%,"2,21",3,2,"30,0"
58,Male,"65,1","1,63",167,121,53,"1,13","1219,4",Strength,2338622746785030000%,"1,99",3,2,"24,5"
58,Male,"89,0","1,72",199,150,55,"0,9","791,3",Cardio,29124487178195400%,"2,11",2,1,"30,1"
58,Male,"73,8","1,68",173,159,60,"1,02","1346,4",HIIT,326531367347207000%,"1,99",4,2,"26,2"
58,Male,"60,2","1,58",166,165,56,"1,98","2833,6",HIIT,257027846515730000%,"2,69",4,3,"24,1"
58,Male,"110,2","1,75",181,168,54,"1,01","1000,8",Strength,3500%,"2,7",2,1,"36,0"
58,Male,"109,6","1,75",181,169,54,"1,01","1222,1",HIIT,3500%,"2,71",2,1,"35,8"
58,Male,"109,3","1,75",181,168,54,"1,01","888,8",Cardio,3500%,"2,7",2,1,"35,7"
58,Female,"56,1","1,7",170,122,57,"0,75","741,8",Strength,21737537656606400%,"2,7",2,1,"19,4"
58,Male,"103,6","1,66",172,168,61,"1,32","873,6",Yoga,3500%,"3,12",3,1,"37,6"
58,Female,"62,6","1,78",176,153,73,"1,56","1825,2",Strength,220662527799784000%,"2,69",4,3,"19,7"
58,Female,"49,2","1,67",191,125,72,"1,37","1479,6",Strength,2238292435615690000%,"2,28",4,2,"17,6"
58,Male,"52,1","1,79",173,169,52,"1,13","746,5",Yoga,1913374705519510000%,"3,01",3,1,"16,3"
58,Male,"58,6","1,58",166,165,56,"1,96","2296,7",Strength,2243279821223900000%,"2,69",4,3,"23,5"
58,Female,"74,7","1,69",175,162,53,"1,27","912,1",Yoga,3050553978472680000%,"2,28",4,2,"26,1"
58,Female,"57,0","1,7",170,122,57,"0,74","488,8",Yoga,250760344952147000%,"2,7",2,1,"19,7"
58,Male,"103,1","1,66",172,168,61,"1,31","1152,8",Cardio,3500%,"3,1",3,1,"37,4"
58,Female,"109,5","1,91",198,156,56,"1,48","1065,6",Yoga,307297143891261000%,"2,22",3,2,"30,0"
58,Female,"82,2","1,87",171,143,55,"1,56","1218,7",Yoga,217764762446534000%,"3,49",4,3,"23,5"
58,Female,"52,4","1,79",173,169,52,"1,12","739,2",Yoga,2282950688894180000%,"3,02",3,1,"16,4"
58,Male,"56,5","1,7",170,122,57,"0,75","495,5",Yoga,2398545578756500000%,"2,72",2,1,"19,5"
58,Male,"110,4","1,75",181,168,54,"1,02","673,8",Yoga,3500%,"2,68",2,1,"36,1"
58,Male,"56,3","1,7",170,122,57,"0,75","905,9",HIIT,258422733410977000%,"2,7",2,1,"19,5"
58,Male,"90,0","1,72",199,150,55,"0,9","1090,0",HIIT,2835307479388660000%,"2,09",2,1,"30,4"
58,Male,"46,1","1,67",187,128,70,"1,27","1373,9",Strength,2118236072765110000%,"1,8",4,2,"16,5"
58,Male,"56,2","1,7",170,122,57,"0,75","908,3",HIIT,208975583243287000%,"2,7",2,1,"19,5"
58,Male,"81,5","1,87",171,143,55,"1,57","2246,8",HIIT,20809827095052500%,"3,51",4,3,"23,3"
58,Female,"82,4","1,87",171,143,55,"1,57","2241,7",HIIT,2594016257539340000%,"3,49",4,3,"23,6"
58,Male,"46,1","1,67",187,129,70,"1,27","1677,8",HIIT,1971053375330740000%,"1,82",4,2,"16,5"
58,Male,"49,9","1,67",191,125,72,"1,39","1334,4",Cardio,1663601679470650000%,"2,28",4,2,"17,9"
58,Female,"89,6","1,72",199,150,55,"0,9","889,4",Strength,2864047817481610000%,"2,08",2,1,"30,3"
58,Male,"44,6","1,57",183,155,59,"1,08","712,8",Yoga,238263109947364000%,"2,28",3,1,"18,1"
58,Female,"44,7","1,57",183,155,59,"1,08","1309,2",HIIT,224401606959062000%,"2,3",3,1,"18,1"
58,Male,"62,9","1,78",176,154,73,"1,59","1860,3",Strength,2354190840015430000%,"2,72",4,3,"19,8"
58,Male,"90,8","1,72",199,150,55,"0,89","781,8",Cardio,3081923639917000000%,"2,08",2,1,"30,7"
58,Female,"82,6","1,87",171,143,55,"1,57","1225,5",Yoga,2442038588801540000%,"3,5",4,3,"23,6"
58,Female,"74,3","1,75",193,137,58,"1,09","1080,1",Strength,3035955379346000000%,"2,92",2,1,"24,3"
58,Male,"59,5","1,58",166,165,56,"1,97","1539,0",Yoga,2584456197354370000%,"2,71",4,3,"23,8"
58,Female,"90,5","1,72",199,150,55,"0,9","792,7",Cardio,3110365023643000000%,"2,11",2,1,"30,6"
58,Male,"109,3","1,75",181,168,54,"1,01","1222,1",HIIT,313732410044805000%,"2,71",2,1,"35,7"
58,Female,"75,0","1,78",161,140,63,"1,05","1386,0",HIIT,2698597848915700000%,"2,49",4,2,"23,7"
58,Male,"46,8","1,67",187,129,70,"1,27","915,2",Yoga,1796563076880370000%,"1,8",4,2,"16,8"
58,Female,"75,2","1,75",193,137,58,"1,1","726,7",Yoga,2822053546858650000%,"2,9",2,1,"24,6"
58,Female,"56,3","1,7",170,122,57,"0,74","488,0",Yoga,2190395000698790000%,"2,71",2,1,"19,5"
58,Male,"43,9","1,57",183,155,59,"1,08","712,2",Yoga,2163292452879120000%,"2,29",3,1,"17,8"
58,Female,"75,8","1,78",161,140,63,"1,05","1134,0",Strength,2498725948593490000%,"2,52",4,2,"23,9"
58,Female,"49,9","1,67",191,125,72,"1,38","1325,9",Cardio,212504320210957000%,"2,29",4,2,"17,9"
58,Female,"66,3","1,75",169,128,57,"0,64","633,6",Strength,225849434243017000%,"1,8",2,1,"21,7"
58,Male,"65,6","1,63",167,121,53,"1,12","806,4",Yoga,245848069902690000%,2,3,2,"24,7"
58,Female,"52,1","1,79",173,169,52,"1,13","1118,7",Strength,2069242766674160000%,3,3,1,"16,3"
58,Female,"74,6","1,75",193,137,58,"1,08","949,5",Cardio,228252354555609000%,"2,9",2,1,"24,4"
58,Male,"52,6","1,79",173,169,52,"1,13","994,4",Cardio,1712185825611270000%,3,3,1,"16,4"
58,Female,"55,9","1,7",170,122,57,"0,73","883,3",HIIT,2443005497577390000%,"2,7",2,1,"19,3"
58,Female,"56,0","1,7",170,122,57,"0,74","651,2",Cardio,2143363488322390000%,"2,7",2,1,"19,4"
58,Male,"75,0","1,75",193,137,58,"1,08","712,2",Yoga,2264646870896220000%,"2,89",2,1,"24,5"
58,Female,"74,5","1,68",173,159,60,"1,03","1113,3",Strength,2402284062048960000%,"1,99",4,2,"26,4"
58,Female,"75,4","1,78",161,139,63,"1,05","1006,3",Cardio,249025719364868000%,"2,49",4,2,"23,8"
58,Female,"81,8","1,87",172,143,55,"1,56","2227,4",HIIT,242998023618123000%,"3,48",4,3,"23,4"
58,Female,"49,2","1,67",191,125,72,"1,38","1324,8",Cardio,2131803994486770000%,"2,3",4,2,"17,6"
58,Male,"49,9","1,67",191,125,72,"1,38","1820,1",HIIT,231387148263073000%,"2,3",4,2,"17,9"
